auf	-24401.8187668104
zu	-21010.878995301144
das	-19758.692406773953
sich	-19628.09276474053
aus	-19056.651343211026
auch	-15024.42288474445
sie	-12707.261325764279
bei	-10465.339369415502
nt	-10426.49208259648
unter	-10277.973810299798
vor	-9954.671329753422
bis	-9694.30747623761
nach	-9655.652440250175
jahr	-8991.264178602152
oder	-8886.083902167207
bau	-7863.343622389328
ei	-7119.202897452642
lu	-6887.423019453286
noch	-5230.774835475237
eu	-5124.2265627903635
rt	-5082.546464178654
vom	-4937.855164907384
tu	-4933.022682043937
wie	-4845.202131297678
ht	-4776.106185564189
zeit	-4758.6342302236535
hatte	-4610.652158607489
sta	-4427.365154149784
ku	-4348.913789300285
ende	-4326.872362533957
kr	-4314.637621394896
kt	-4307.706788086701
wo	-4304.041118167832
dra	-4239.79500231116
ien	-4184.966277439654
gra	-4183.797410405305
rea	-4087.9835076831523
iert	-4062.019772884819
iti	-4053.43810852183
kom	-3960.397475281263
aber	-3957.2620737046855
verb	-3898.814535406843
tan	-3884.3642171195406
kan	-3839.7272255519943
kam	-3741.919327442046
wer	-3679.2234195157353
cke	-3670.162153447863
mai	-3580.3727550310164
damit	-3522.6358394715126
sha	-3502.1734215870865
cht	-3448.4116251888972
bin	-3390.769332402853
184	-3339.7149780240097
einge	-3329.43744097107
frei	-3316.0704119148886
sg	-3313.897864616381
waren	-3313.5468729015433
mehr	-3312.1962648563185
sion	-3211.185236124346
sla	-3207.199345325522
fla	-3183.3147991507126
uf	-3173.2221819005563
rei	-3171.425088273047
gel	-3152.19206314603
oktober	-3143.375243504884
schen	-3124.749330515055
wn	-3124.136493664064
cro	-3092.5981460317385
hei	-3067.079664586665
teil	-2970.125598084332
juni	-2941.7447434658093
zi	-2921.8965019645493
kel	-2914.4219912921735
nis	-2905.4762266639664
akt	-2868.966730438143
acht	-2865.432552465066
mie	-2830.8684948645396
gab	-2826.718628403602
kal	-2806.8801031142793
Tra	-2806.238717381577
uns	-2803.415632161552
gef	-2800.6024393040284
tod	-2776.6833041516575
kon	-2775.1284047642657
sei	-2766.635968928642
lei	-2708.7098322891184
kor	-2697.141873571296
ihr	-2687.5554649766923
cra	-2672.5291479291213
fic	-2670.6641576371203
diese	-2665.5341268170678
ums	-2630.291986760096
fu	-2621.915485379849
isch	-2617.294707083507
pla	-2575.880951906617
stre	-2571.773603469801
etwa	-2566.0985424762525
bie	-2562.7848218702784
neu	-2556.6697281136726
gt	-2528.109438882777
gie	-2520.2927299820076
hl	-2497.901957470298
nie	-2479.7758560628927
usa	-2466.6942516395816
betr	-2464.8026566903263
beha	-2430.211906268895
schw	-2426.7158171028586
statt	-2414.0230650305175
erst	-2407.7113690514216
august	-2397.5647477399234
gem	-2377.74265989006
sem	-2371.9170193200616
hm	-2351.9838765926843
feld	-2346.7027048443692
kat	-2330.332344101964
bach	-2324.7899890617828
tz	-2315.7560215373014
stark	-2307.5020148414424
tte	-2296.071344922724
tie	-2292.084303885992
vier	-2291.78034422369
schm	-2288.6552104067277
ras	-2284.1924250377574
pf	-2284.187780251222
geb	-2282.6599809978725
ket	-2278.4335469502175
gew	-2269.798681886143
platz	-2268.864010742027
mu	-2220.725840881607
ws	-2215.369830873692
cla	-2209.088189947792
sse	-2198.104652828647
ipp	-2191.7695452761996
tho	-2181.05926533525
verl	-2179.337785482954
bew	-2175.859973638722
pho	-2162.01092415828
wei	-2146.1257288824604
rund	-2132.779007236634
indi	-2124.5671592828285
gro	-2107.6694727089143
welt	-2102.5281172217983
hin	-2101.773855933885
lle	-2101.2396186501305
voll	-2098.9688413128933
fest	-2090.878939365474
fen	-2087.296988817113
namen	-2086.031506324326
bil	-2084.2354422938515
kar	-2074.1754101761353
dar	-2053.976745766621
ii	-2047.7045957769456
zw	-2045.7748510865601
ckt	-2032.1065341706044
Ã¤u	-2015.51930710768
hn	-2014.7052171184844
inten	-1990.5760703659078
abge	-1980.6472539392753
Ã¼n	-1971.7480410582289
chr	-1971.401920633382
enz	-1966.8532038357243
getr	-1964.9914537561904
nord	-1953.718818994457
iat	-1944.3124572641277
gue	-1934.6568336909868
nas	-1933.325900282733
urt	-1906.6585375143814
compo	-1903.1092350032338
weg	-1896.6968372058623
defen	-1888.128551440978
opt	-1881.1905580875925
engl	-1877.2231140300482
rolle	-1861.7557939375092
tas	-1860.9114425719772
roman	-1857.7881443954109
metr	-1846.1849832231455
jen	-1844.5633224872117
lau	-1837.9079220354952
dle	-1823.8323298640705
atten	-1820.186653526368
sau	-1782.84068893331
verd	-1777.9393059932609
welche	-1772.5544339719243
habe	-1763.297324552333
trat	-1746.8134128654515
starb	-1742.2133852556146
erd	-1740.7290410543917
span	-1730.323386974388
nen	-1727.296431331056
assi	-1715.5495541882885
Ã¶s	-1712.990932648752
rau	-1707.891405749132
Wo	-1705.3334907236722
tat	-1703.8149228222323
kinder	-1698.971587494001
iko	-1696.955183025221
alp	-1691.1367378033265
buch	-1687.0724443674096
asse	-1677.198422531109
immer	-1671.63277666889
lea	-1664.0640559830804
titel	-1638.242721853028
hir	-1636.5976465717058
179	-1633.7900062890228
icht	-1632.2752856057837
gesch	-1620.1437929760823
sor	-1618.0982588055751
Ã¼r	-1615.0904064245133
alo	-1603.285179698081
programm	-1594.2419971077802
muss	-1591.2022376389418
hier	-1583.6229997385058
wald	-1572.6283806984602
musik	-1571.8703107112121
bay	-1568.6916211989314
elt	-1568.5455646168011
san	-1551.5884204748527
fra	-1549.8517296997456
tig	-1547.1939708457232
berlin	-1546.5109858520145
gon	-1537.9567783995967
zel	-1528.3626010039916
schaf	-1524.698239699066
stic	-1519.0617932851624
mont	-1517.8348325361821
wand	-1517.7608224821215
verw	-1508.8984683033032
tent	-1503.6551539655602
ucht	-1498.343473683473
jur	-1494.1085736828284
dor	-1491.5482495672816
kol	-1485.3181062827834
vit	-1484.391768868772
reco	-1477.2313696104861
gend	-1477.1340660537126
pir	-1464.5070204207827
cen	-1462.4290440078764
ierung	-1454.317733052791
familie	-1443.9210319973959
mein	-1439.369864993992
bestand	-1437.7781277949343
liste	-1433.1321667832926
tag	-1430.5928788349695
colle	-1422.4574659465693
Ã¤t	-1415.4734567108446
vern	-1415.031981703188
dann	-1407.6607173703483
gere	-1406.039463605222
versch	-1405.3241334337185
alb	-1399.6234561145238
Ã¶r	-1393.6160882548088
bt	-1393.1825235041792
verhin	-1390.3770446837248
tet	-1379.4636777346536
anst	-1379.3658960202285
unbe	-1379.0213953197028
73	-1373.3622062902923
Tho	-1363.4275101858457
studi	-1359.4536490249454
nar	-1356.1451274281903
sar	-1355.109051228561
ologie	-1353.570311659709
begann	-1353.4026228733383
soll	-1346.2106290042348
marke	-1341.3486864960735
kl	-1341.053402607981
beste	-1337.2765137361566
74	-1335.6119633237968
rin	-1310.5146781825076
thre	-1306.6619922115383
denen	-1306.6358235395624
macht	-1305.0735172228171
modell	-1304.882312450927
sst	-1303.8365372766332
rand	-1298.1510623568347
saison	-1295.0915025059157
ordin	-1294.7757853734834
bol	-1293.7028352746056
ule	-1291.5152764816082
extrem	-1282.7084775733147
publi	-1280.1300513852425
uble	-1272.6677660395385
beginn	-1259.6952190977008
andere	-1253.653869042816
beck	-1250.320785613173
gesp	-1249.9378749278749
belie	-1248.0711875533534
chor	-1247.06119681896
prie	-1238.7464735263316
dit	-1222.3569338654513
druck	-1219.2671910960526
62	-1217.0989771259688
lant	-1216.379322751947
kw	-1210.4142714259685
bene	-1204.118607419924
ehe	-1203.5034490013372
eren	-1201.1735387694437
erz	-1200.0641095015367
gut	-1196.9675817626364
deg	-1188.790116646633
halt	-1185.7752045284758
rech	-1184.6464995724205
nr	-1181.0634114345046
Pla	-1180.6051630001907
pap	-1168.2212690549213
lag	-1164.6483765982975
61	-1161.0870825023796
sle	-1154.7284053279072
lon	-1153.3273149683005
vater	-1151.2205646000243
wart	-1142.7243246397102
besch	-1142.2822098996535
fand	-1140.3075732101975
doch	-1139.9245830570205
vere	-1129.09635898914
wir	-1126.9709566432484
las	-1118.213605344918
sende	-1111.6654197137193
rett	-1111.528082201322
sin	-1108.9501759620994
autor	-1106.025274018527
rag	-1104.6794939949905
tsche	-1102.0880969398277
amt	-1097.724643494772
hau	-1096.9784185187607
lieÃŁ	-1095.9986660562695
âĢľ,	-1095.6105025654688
angr	-1091.0427095502273
solche	-1089.5373846435173
insel	-1083.9386689672604
verz	-1082.5630579152253
markt	-1082.1891213514602
ige	-1076.7056644157283
mÃ¼	-1076.2220979223728
iden	-1073.0753443119372
91	-1070.5251931171413
sele	-1067.5885760646345
83	-1067.382419296881
nun	-1063.687307208266
boot	-1059.519065745287
filme	-1057.464912801835
bru	-1056.3413339368597
zt	-1051.8925434162416
elle	-1045.2202978884268
trop	-1044.8224039111892
contra	-1044.7291586497272
scher	-1043.157412731775
hof	-1041.1828418900113
Ã¤n	-1040.7434299464298
rus	-1031.547646083121
organisation	-1026.3126807578415
och	-1023.6160380988802
ÃŁe	-1020.5601552973316
analy	-1020.3667455139997
dens	-1019.4653203231167
identif	-1016.8257239998461
turm	-1015.923234675703
millionen	-1012.2100049196895
steine	-1009.7941316942881
ders	-1003.7256532200843
amo	-995.9006656365456
wort	-994.6971725252448
sep	-989.8472408644532
vio	-989.7659439158467
Ã¼b	-988.6243974849604
ugh	-988.2707474614845
ober	-987.2220710262093
merk	-984.1815840399025
kno	-983.913482648247
minde	-983.8923551288736
erne	-981.3627337145329
geg	-979.1413712408697
dre	-978.8981258325857
uth	-974.3464092446849
âĢľ)	-974.3082035633715
fiel	-968.1099740055771
170	-965.1042048729547
olit	-956.8617353912302
mmer	-952.6790358834073
ismus	-951.5758388145531
finden	-950.769706095408
qualif	-949.4055880604724
sach	-948.7719384792086
kop	-947.4415732885972
gott	-945.2708261968027
aller	-944.7918711160443
sper	-943.1932138659994
personen	-936.2871418781648
fas	-932.735233890485
legen	-931.6724677442103
halb	-931.2975872145164
anne	-928.8070456596458
ruhe	-926.9249462029119
respon	-925.6828283658676
Ã¤d	-924.6132353139146
aro	-923.6148845674905
hell	-922.3321096531644
neben	-920.1385648487678
slo	-918.5425697460427
lou	-916.1840073030405
hic	-915.8069299387628
hohe	-912.5115135838366
paris	-912.4206895010595
affe	-910.7692010030837
enth	-909.3972526460182
unge	-906.7572575998853
worden	-903.9806252603619
plann	-903.1736985132222
lied	-903.111090824356
.)	-903.0007347994034
atur	-901.400860153874
quer	-894.4913198627867
spar	-893.1259426854432
ctive	-892.8907225641649
gru	-891.5565101259291
mutter	-886.7342014997243
allein	-882.3874329462258
ope	-881.0841436507757
stet	-880.0742868800783
entw	-878.762073617062
preis	-878.1271500272671
rab	-877.1765097706416
cons	-876.0911428304629
Ã¼s	-871.4126075298641
gol	-866.4749013581314
fein	-863.4994478390495
uld	-862.763440830934
sul	-862.4599055793522
wish	-860.6530059556449
vas	-858.648332293848
fte	-857.7947708055187
iste	-856.0179630944756
zent	-849.7493474926521
Uni	-848.5048095828652
versuch	-842.6928204121882
hap	-842.1073207255467
glie	-836.2250186047953
allem	-835.4877687596163
fallen	-828.4643746997378
hund	-826.1657735605274
bern	-823.5514192320534
dien	-818.1511368174693
bez	-817.5162604974523
varian	-817.4644542092807
cture	-816.2745937158759
kas	-815.4922009391695
tunn	-815.4589502092776
progr	-814.7371433999506
linge	-814.20360716969
schul	-813.5161948307331
radi	-811.7650122321872
forder	-811.7440495581362
utt	-808.9444024805996
trau	-808.0082452622058
distri	-806.8102769068842
Ã¤l	-805.4857669589227
nahe	-800.0921735915726
ril	-797.4719260229982
ustr	-793.8585351291772
iker	-792.0822616240648
compar	-790.3435780519286
hart	-786.9745916737877
feder	-785.75149228433
ogra	-784.2504404494327
Ã¶l	-781.9852825965723
peter	-781.5509239233409
findet	-781.2476125402987
schein	-781.2143308697521
anz	-780.5478949731709
atz	-780.3899707433873
maler	-780.0009566244056
deci	-775.9799419295355
halle	-774.5864381390503
ruf	-774.3435495265381
fred	-773.3089758316189
allen	-772.9332597629489
lange	-772.7126059999921
golden	-770.3261142803533
aille	-765.9576184892345
bald	-764.1508132260556
imeter	-763.4478612148438
bere	-762.1123518828394
hung	-761.8965941455095
presse	-761.3574899379253
Soc	-756.5842477113715
ctr	-753.5620884405442
alte	-751.7232444523131
holz	-751.6154807305152
cust	-750.7003019719987
Sco	-750.6371934713137
kenn	-750.386942421836
sive	-749.6357755963422
geplant	-749.6315401038005
adap	-748.3171528385312
fs	-744.367990466742
pped	-737.8986432476304
sah	-737.7415410525949
keit	-736.299798349982
daher	-734.4348084416464
hil	-730.3286129922263
Ã¤m	-727.5690931411068
trag	-726.7149262844156
Jour	-726.4666746045991
passen	-726.0355793371004
empf	-723.6347565093898
landes	-721.5292632829517
ossen	-720.9028089045728
hans	-719.8353931060994
sitz	-717.3238832375556
stil	-716.95115799812
mith	-715.6628235411526
uer	-715.5779094672259
sym	-713.4869592721574
uba	-712.4542139962324
gast	-711.8380315099638
uhr	-710.7916704559614
rol	-709.6807060783669
exten	-709.6319961893369
pic	-709.3238551621481
fern	-703.9394862537451
erinner	-702.79872591811
misch	-701.5640436187664
helm	-701.5625796982291
tore	-700.5714684333649
stie	-697.3920917910643
besa	-693.150343680484
regen	-693.1225188247123
herr	-690.4465829638325
stoff	-690.1195741609097
wes	-688.1205717943045
fied	-687.3685769249696
arten	-683.2396389170653
kern	-682.9768089990297
panz	-677.3173806074453
Bra	-677.1959795653504
rema	-675.6947480337886
danach	-674.8010612215699
posit	-674.1444672243498
gleich	-671.2383657759491
agement	-667.5289349560071
unde	-663.0464235341698
inen	-662.662832146238
leute	-662.6310858766884
ictor	-662.6156879714096
loy	-662.104036173291
Ã¤r	-661.1053556752714
atta	-660.557125546291
fres	-659.664364251204
metern	-653.5177901781337
uz	-650.2724660226336
elf	-649.2630379797552
initi	-648.9654209836629
paar	-648.4818614874578
alen	-647.7969140486965
nov	-646.535493032777
machen	-643.5027215315336
aden	-643.0910760922621
iere	-642.984440405892
llt	-640.7685809216453
farb	-638.824042760873
begriff	-633.904338668421
dent	-632.6660282402308
soc	-632.5103235789055
serie	-631.022119415431
iff	-630.9814827404506
paul	-630.4236727686396
zog	-628.3782189127893
anders	-627.8920865350458
archiv	-626.8769027040116
selben	-625.2129124196581
jer	-624.2479404019618
iven	-622.7538615085525
kein	-621.6216071782616
agen	-619.630868082518
ying	-618.4402844786679
fon	-617.9308060467617
urs	-617.6824270071502
det	-615.6089912724066
dessen	-614.1279264352338
adem	-612.9544967453766
relativ	-610.7133969156157
bras	-607.5955529888765
davon	-607.203126442558
gÃ¤	-606.6856660138662
prÃ¤	-598.7557178663594
1910	-595.9139242742109
ricane	-594.9753950387324
gilt	-594.739515791199
breit	-592.7197975821954
weap	-592.1675158893776
avo	-587.6944473825343
mt	-587.6495961370085
dige	-587.4358859777568
mich	-584.735751248805
gramm	-583.1799012641709
inge	-583.1270026334859
wider	-582.7689032883707
taus	-581.5805379348309
stern	-580.4727744755883
probleme	-579.8559431340218
politik	-578.8286292333141
sia	-578.6596158454522
uen	-578.4780680288756
jag	-575.7210376311099
theor	-572.8099289552104
hamburg	-572.6498964437423
brary	-572.3390205266153
mart	-572.049084657062
selten	-571.306614432154
treten	-570.4873668966554
proto	-570.3495006377444
icke	-569.965481293744
burger	-569.5770546704035
schr	-568.261545339042
1919	-568.1228094214647
hre	-566.7264959873096
tele	-566.7053687130868
deck	-564.8856201354797
dach	-564.8748395542868
Â².	-564.4791082693959
kab	-563.8847534733517
dere	-562.6906484164367
infe	-562.0185237711003
denk	-561.8291457425804
dat	-558.7568896337773
scht	-558.6731198757371
menge	-558.3744320862481
linie	-556.6778395276613
leb	-556.4191097445189
kap	-555.0644597966632
1921	-554.8232581898305
allgem	-552.9346895618569
regel	-551.1884860353672
genet	-549.91859324354
glau	-549.6330754811183
revolution	-549.1166499071028
blau	-547.2555140064861
galt	-546.6696980643638
ilen	-544.2691771630482
earl	-543.7750090384773
kÃ¤	-543.4448606454514
berger	-543.0163483716071
finale	-542.0414243289754
artic	-541.2138752318438
rik	-541.2021515523256
riss	-541.0040501525107
schild	-540.691512216704
ersch	-540.6099428166951
unn	-540.5023535395792
ddr	-539.8449318806342
glo	-539.413759203173
sogar	-538.5212890548657
anu	-536.9950824195544
wen	-536.5563701312948
schn	-535.6048054079725
izin	-534.6407644982742
walt	-534.5142138076304
wil	-534.2056507375352
beton	-533.0743124991025
mio	-532.8883203647116
lÃ¼	-531.0297262612481
itte	-530.8113470831522
mente	-529.7736033263686
hoben	-529.417449523979
expla	-528.2122871168428
prem	-526.5559806523664
nummer	-523.9083451191991
hu	-523.3335424797617
knapp	-522.9117093698873
utz	-522.7101131141146
bst	-521.6665813824178
amer	-520.8106988114392
wagen	-515.8039522463022
trainer	-515.2381294820455
citiz	-514.4147657846094
cording	-514.3642872995761
kir	-513.1529331982754
juden	-512.3301879719381
lotte	-510.90225129762564
1912	-510.88886039557985
fahr	-510.4630725900282
Yo	-510.3566970257683
archite	-510.32239904725475
theater	-506.9880768074938
anten	-505.8996545864102
japan	-505.5618067222489
bege	-505.56066436312517
ely	-505.3652096036626
bare	-505.35779924894723
moun	-505.02905529545865
braun	-504.5864645553281
1913	-504.14236085468553
kÃ¼	-502.5498558564396
nick	-502.1353008512219
dur	-499.78587911905913
enem	-499.6605664313432
villa	-497.8761297935987
jazz	-497.7111249961745
uren	-497.1431410744276
thema	-495.03939649269273
folg	-495.03882641580014
unver	-494.04862034112523
maria	-493.4927899007248
Thre	-492.5243525874555
liegen	-492.1221090198749
bib	-491.241107197653
lehr	-491.2319085237897
masch	-490.87679895523115
indem	-490.8603253895936
genau	-490.3015474591258
beendete	-488.4930763299277
alles	-488.2104673447289
manu	-488.1000404364642
gehen	-487.5317866434342
denn	-487.2181559932445
subje	-487.14103982014
zes	-486.6496488242744
alex	-486.11296633025677
Fir	-485.86597530250515
stum	-484.3365249143321
fisch	-482.3640650386427
ppen	-481.2317501268717
stur	-479.70990144991447
meist	-477.8495108890381
magnet	-477.5170489586591
1914	-477.30663527891716
Lon	-475.7906216900896
frie	-475.0804183512481
besser	-474.39262189088174
eln	-473.30105289874393
schar	-473.0742297473338
mord	-470.6812405932949
register	-470.2484770542219
gestellt	-468.2937443682744
bringen	-466.6019439152484
arrondisse	-465.699842762889
gatt	-465.4790784599612
osten	-464.02368194062177
wasser	-462.48490072197603
fang	-462.13786616670575
ummer	-461.15998191584777
anno	-459.54725933149
internationale	-459.5462876159837
herz	-458.9858787311538
ienten	-456.93163382723094
firma	-456.24518585940694
iche	-454.94778650129786
ganz	-454.5093975442861
orte	-453.70716426142906
lÃ¶	-452.50687149736495
stehen	-452.37248521142635
isen	-452.09529680165093
fts	-448.24505889065097
absol	-448.1941546701955
fc	-447.6769633001921
trug	-447.5630140845476
konf	-447.51826299496565
iers	-447.03045672753507
strom	-446.984660816203
aten	-445.48429576161897
Ã¤ch	-445.4015809608948
isse	-444.96199965759035
kers	-444.5566863065017
nik	-442.5539501992105
damal	-441.53683143463877
furt	-440.5655215226967
umen	-440.53818363421783
existen	-440.39287938802426
tÃ¶	-438.073011739767
marine	-437.52414688336563
netz	-434.2476392749969
ordnet	-433.44362651265203
thal	-433.3573832543375
westen	-428.96993708366244
entlang	-428.5885648022898
minuten	-428.3723162050553
wig	-427.9481542029474
dern	-427.5502741321519
regul	-425.75849986920525
oben	-425.2237050915036
stift	-424.14447578565705
ÃŁt	-423.7983094358243
hÃ¶	-423.3187599982998
hoch	-422.91707762310557
wehr	-421.6743959496855
formen	-419.7649163881799
links	-419.6034099043483
gerade	-418.8605631238105
altar	-417.1081005601566
refle	-416.59537090116476
esse	-416.0965561656987
mitt	-416.08839360700154
amen	-411.5777397849573
silber	-411.46191563053503
auer	-410.39009922566345
ivil	-409.8004884853008
strateg	-408.53825824808865
anton	-408.35657395239787
iso	-408.2390635074748
anken	-407.7421866754751
museums	-407.48368337869476
ores	-406.7155701053862
platten	-403.9491179203709
angen	-403.7589944756644
minist	-401.1091824749834
iten	-400.73349889035075
inne	-400.65121998890373
metall	-400.15151807351634
alley	-399.74003497391607
attra	-398.66735957648245
figur	-397.98368112859265
Ã¶ff	-397.34682922711374
aspe	-396.0264641933375
ween	-393.8007617893322
meth	-393.46692010467007
frem	-392.8207459226219
volk	-390.12602541609
internet	-389.6549689339347
schie	-386.2820075767412
heer	-386.2567416263296
ritter	-385.99909205162584
york	-385.2217137839294
monat	-384.3190356681345
grÃ¤	-382.47443290990157
Po	-381.84576886661694
Ã¤ger	-381.80649219352614
boden	-380.4824849735189
inform	-379.98769578973435
handel	-377.89635868670996
bun	-376.03322643276573
vermut	-375.4182023210227
norm	-375.3596443330607
gypt	-374.4918077592147
otto	-372.79502223813114
(âĢŀ	-372.6971418545161
fab	-371.490289021662
bn	-368.17510732748275
othe	-368.1542656089631
max	-367.02957468434147
reste	-366.9726794835285
unds	-366.4335603586635
ublic	-365.2947982533038
ieden	-365.21815203735196
partment	-364.26184871069574
satz	-363.99857301516124
tren	-362.93475316841887
-,	-358.4234298842813
privat	-357.7802309138077
lief	-357.67730500247217
rict	-357.33005003972823
salz	-355.3098894963044
sters	-355.01317085572
belegte	-354.3300115943123
besuch	-353.9517597120655
Feder	-353.5810779564653
orge	-352.2621287408683
bringt	-350.7858479721345
dun	-349.8026739237115
richt	-349.16171527877486
ampion	-347.73650975237626
cting	-345.0707744430634
